id,districtId,name
18657,1589,Candimulyo
18658,1589,Mojongapit
18659,1590,Mancar
18660,1590,Kepuhkembeng
18661,1589,Denanyar
18662,1589,Sambongdukuh
18663,1589,Tambakrejo
18664,1589,Dapurkejambon
18665,1590,Tugusumberjo
18666,1589,Sumberjo
18667,1589,Plosogeneng
18668,1589,Banjardowo
18669,1590,Tanjunggunung
18670,1590,Senden
18671,1590,Dukuhklopo
18672,1591,Kalikejambon
18673,1590,Bongkot
18674,1591,Mojokrapak
18675,1591,Kedunglosari
18676,1591,Tampingmojo
18677,1590,Sumberagung
18678,1591,Pesantren
18679,1590,Tengaran
18680,1591,Kedungotok
18681,1591,Tembelang
18682,1591,Pulorejo
18683,1591,Rejosopinggir
18684,1591,Sentul
18685,1591,Gabusbanaran
18686,1591,Pulogedang
18687,1591,Bedahlawak
18688,1591,Jatiwates
18689,1591,Kepuhdoko
18690,1286,Cangkringrandu
18691,1277,Sumbersari
18692,1161,Gumulan
18693,1589,Sengon
18694,1589,Kepatihan
18695,886,Gedangan
18696,1590,Ngrandulor
18697,886,Nglele
18698,1590,Kebontemu
18699,1590,Morosunggingan
18700,1286,Glagahan
18701,1271,Tasikmadu
18702,1361,Romokalisari
18703,1432,Genengan
18704,1432,Jatisari
18705,1432,Karangpandan
18706,1432,Kebonagung
18707,1432,Pakisaji
18708,1432,Wadung
18709,1213,Bubakan
18710,1299,Kasihan
18711,1213,Ketro
18712,1213,Losari
18713,1213,Ngumbul
18714,1299,Pucangombo
18715,1172,Wonoasri
18716,1172,Wonokarto
18717,1213,Wonosidi
18718,1592,Tambakrejo
18719,1592,Sitiarjo
18720,1592,Kedungbanteng
18721,1422,Pujiharjo
18722,1592,Sidoasri
18723,1593,Sidodadi
18724,1592,Tambakasri
18725,1419,Srigonco
18726,1593,Gajahrejo
18727,1453,Tulungrejo
18728,1593,Sindurejo
18729,1419,Wonorejo
18730,1593,Tumpakrejo
18731,1453,Banjarejo
18732,1592,Sumberagung
18733,1592,Argotirto
18734,1593,Girimulyo
18735,1453,Mentaraman
18736,1419,Sumberbening
18737,1453,Kedungsalam
18738,1419,Bandungrejo
18739,1453,Tempursari
18740,1419,Bantur
18741,1415,Pandanrejo
18742,1415,Sumbermanjingkulon
18743,1420,Sukodono
18744,1593,Gedangan
18745,1416,Lebakharjo
18746,1592,Tegalrejo
18747,1422,Sumbertangkil
18748,1422,Kepatihan
18749,1592,Ringinkembar
18750,1592,Ringinsari
18751,1419,Pringgodani
18752,1453,Donomulyo
18753,1420,Baturetno
18754,1453,Tlogosari
18755,1592,Harjokuncaran
18756,1415,Sumberkerto
18757,1592,Sekarbanyu
18758,1419,Rejosari
18759,1421,Kaliasri
18760,1416,Wirotaman
18761,1422,Jogomulyan
18762,1416,Sonowangi
18763,1453,Purworejo
18764,1420,Srimulyo
18765,1416,Purwoharjo
18766,1593,Segaran
18767,1453,Sumberoto
18768,1592,Sumbermanjing Wetan
18769,1593,Sumberejo
18770,1415,Sempol
18771,1420,Dampit
18772,1421,Putukrejo
18773,1416,Tirtomarto
18774,1422,Tirtoyudo
18775,1592,Klepu
18776,1592,Druju
18777,1420,Bumirejo
18778,1422,Tlogosari
18779,1418,Kemulan
18780,1416,Tamanasri
18781,1420,Sumbersuko
18782,1419,Wonokerto
18783,1419,Karangsari
18784,1417,Clumprit
18785,1422,Gadungsari
18786,1421,Tumpakrejo
18787,1418,Tawangrejeni
18788,1594,Gunung Waras
18789,1595,Gunungagung
18790,1596,Gunungkemala Timur
18791,1597,Gunungmas
18792,1598,Gunungratu
18793,1599,Gunungsari
18794,1600,Gunungsulah
18795,1595,Gunungterang
18796,1601,Guring
18797,1602,Hadi Mulyo
18798,1603,Hadimulyo Barat
18799,1603,Hadimulyo Timur
18800,1604,Haduyang
18801,1605,Haduyang Ratu
18802,1606,Haduyang Ratu
18803,1607,Haji Pemanggilan
18804,1604,Hajimena
18805,1608,Halangan Ratu
18806,1609,Hanakau
18807,1610,Hanakau Jaya
18808,1611,Hanau Berak
18809,1612,Hanura
18810,1613,Hara Banjar Manis
18811,1614,Harapan Jaya
18812,1615,Harapan Jaya
18813,1616,Harapan Jaya
18814,1617,Harapan Mukti
18815,1618,Harapan Rejo
18816,1619,Hargo Mulyo
18817,1620,Hargo Pancuran
18818,1619,Hargo Rejo
18819,1621,Hargomulyo
18820,1622,Hatta
18821,1623,Heni Arong
18822,1624,Hujan Mas
18823,1625,Hujung
18824,1612,Hurun
18825,1626,Ibul Jaya
18826,1603,Imopuro
18827,1627,Indra Putra Subing
18828,1628,Indraloka I
18829,1628,Indraloka Ii
18830,1628,Indraloka Jaya
18831,1628,Indraloka Mukti
18832,1629,Iring Mulyo
18833,1606,Iso Rejo
18834,1630,Itik Renday
18835,1631,Jabung
18836,1621,Jadi Mulyo
18837,1609,Jaga Raga
18838,1600,Jagabaya I
18839,1600,Jagabaya Ii
18840,1600,Jagabaya Iii
18841,1632,Jagang
18842,1633,Jati Agung
18843,1634,Jati Baru
18844,1634,Jati Indah
18845,1635,Jati Mulyo
18846,1636,Jatidatar Mataram
18847,1637,Jaya Asri
18848,1638,Jaya Guna
18849,1639,Jaya Makmur
18850,1640,Jaya Murni
18851,1607,Jaya Sakti
18852,1616,Jaya Sakti
18853,1641,Jaya Tinggi
18854,1642,Jembrana
18855,1643,Jepara
18856,1644,Jerangkang
18857,1645,Jojog
18858,1613,Jondong
18859,1646,Juku Batu
18860,1641,Jukuh Kemuning
18861,1647,Kacamarga
18862,1648,Kacapura
18863,1649,Kagungan
18864,1617,Kagungan Dalam
18865,1650,Kagungan Jaya
18866,1608,Kagungan Ratu
18867,1651,Kagungan Ratu
18868,1652,Kahuripan Dalam
18869,1639,Kahuripan Jaya
18870,1653,Kali Cinta
18871,1654,Kali Dadi
18872,1655,Kali Papan
18873,1656,Kali Pasir
18874,1608,Kali Rejo
18875,1604,Kali Sari
18876,1613,Kalianda
18877,1634,Kaliasin
18878,1657,Kali Awi
18879,1658,Kaliawi
18880,1657,Kali Awi Indah
18881,1658,Kaliawi Persada
18882,1659,Kalibalangan
18883,1660,Kalibalau Kencana
18884,1661,Kalibening
18885,1645,Kalibening
18886,1659,Kalibening Raya
18887,1662,Kalimiring
18888,1663,Kalirejo
18889,1654,Kalirejo
18890,1664,Kalirejo
18891,1654,Kalisari
18892,1664,Kalisari
18893,1654,Kaliwungu
18894,1624,Kamplas
18895,1665,Kampung Baru
18896,1601,Kampung Baru
18897,1649,Kampung Baru
18898,1641,Kampung Baru
18899,1666,Kampung Baru
18900,1667,Kampung Baru
18901,1667,Kampung Baru Raya
18902,1668,Kampung Jawa
18903,1669,Kangkung
18904,1648,Kanoman
18905,1662,Kanyangan
18906,1644,Karang Agung
18907,1670,Karang Agung
18908,1648,Karang Agung
18909,1594,Karang Agung
18910,1642,Karang Anom
18911,1635,Karang Anyar
18912,1671,Karang Anyar
18913,1664,Karang Anyar
18914,1672,Karang Anyar
18915,1673,Karang Anyar
18916,1647,Karang Buah
18917,1627,Karang Endah
18918,1674,Karang Jawa
18919,1675,Karang Jaya
18920,1641,Karang Lantang
18921,1676,Karang Maritim
18922,1602,Karang Mulya
18923,1677,Karang Mulyo
18924,1678,Karang Pucung
18925,1675,Karang Raja
18926,1635,Karang Rejo
18927,1648,Karang Rejo
18928,1679,Karang Rejo
18929,1608,Karang Rejo
18930,1680,Karang Rejo I
18931,1677,Karang Rejo Ii
18932,1677,Karang Sakti
18933,1635,Karang Sari
18934,1681,Karang Sari
18935,1605,Karang Sari
18936,1677,Karang Sari
18937,1682,Karang Sari
18938,1605,Karang Tanjung
18939,1683,Karang Umpu
18940,1684,Karang Waringin
18941,1685,Karangan
18942,1686,Karangrejo
18943,1687,Karangsari
18944,1651,Karta
18945,1688,Karta Jaya
18946,1651,Karta Raharja
18947,1651,Karta Sari
18948,1655,Karya Agung
18949,1642,Karya Basuki
18950,1689,Karya Bhakti
18951,1619,Karya Cipta Abadi
18952,1690,Karya Jaya
18953,1619,Karya Jitu Mukti
18954,1691,Karya Maju
18955,1692,Karya Makmur
18956,1672,Karya Makmur
18957,1621,Karya Mukti
18958,1693,Karya Mulya Sari
18959,1639,Karya Murni Jaya
18960,1694,Karya Sakti
18961,1672,Karya Tani
18962,1695,Karya Tunggal
18963,1641,Kasui Lama
18964,1641,Kasui Pasar
18965,1601,Kaur Gading
18966,1696,Kayu Batu
18967,1697,Kayuhubi
18968,1623,Keagungan
18969,1673,Kebagusan
18970,1698,Kebon Damar
18971,1699,Kebon Jeruk
18972,1700,Kebuayan
18973,1701,Kebumen
18974,1702,Kebun Dalam
18975,1602,Kebun Dalam
18976,1613,Kecapi
18977,1703,Kecubung Jaya
18978,1703,Kecubung Mulya
18979,1689,Kecubung Raya
18980,1704,Kedaloman
18981,1705,Kedamaian
18982,1660,Kedamaian
18983,1613,Kedaton
18984,1706,Kedaton
18985,1707,Kedaton
18986,1641,Kedaton
18987,1708,Kedaton
18988,1707,Kedaton I
18989,1707,Kedaton Ii
18990,1709,Kedatuan
18991,1710,Kedaung
18992,1711,Kedaung
18993,1712,Kedaung
18994,1713,Kediri
18995,1614,Kedondong
18996,1714,Kedung Ringin
18997,1715,Kegeringan
18998,1625,Kejadian
18999,1664,Kejadian
19000,1716,Kejadian
19001,1602,Kejadian
19002,1647,Kejadian Lom
19003,1661,Kejayaan
19004,1666,Kekatang
19005,1717,Kekatung
19006,1665,Kekiling
19007,1658,Kelapa Tiga
19008,1718,Kelapa Tiga Permai
19009,1644,Kelapa Tujuh
19010,1665,Kelau
19011,1622,Kelawi
19012,1705,Kelungu
19013,1684,Kemala Raja
19014,1659,Kemalo Abung
19015,1715,Kembahang
19016,1659,Kembang Gading
19017,1659,Kembang Tanjung
19018,1719,Kemilin
19019,1712,Kemiling Permai
19020,1712,Kemiling Raya
19021,1646,Kemu
19022,1681,Kemukus
19023,1720,Kemuning
19024,1625,Kenali
19025,1721,Kenanga Sari
19026,1722,Keputran
19027,1715,Kerang
19028,1723,Kerbang Dalam
19029,1723,Kerbang Langgar
19030,1620,Kerinjing
19031,1649,Kerta
19032,1614,Kertasana
19033,1724,Kertosari
19034,1613,Kesugihan
19035,1662,Kesugihan
19036,1709,Kesuma Dadi
19037,1709,Kesuma Jaya
19038,1681,Ketapang
19039,1680,Ketapang
19040,1725,Ketapang
19041,1676,Ketapang
19042,1676,Ketapang Kuala
19043,1611,Khepong Jaya
19044,1637,Kibang
19045,1726,Kibang Budi Jaya
19046,1726,Kibang Mulya Jaya
19047,1652,Kibang Pacing
19048,1726,Kibang Tri Jaya
19049,1726,Kibang Yekti Jaya
19050,1657,Kiling-Kiling
19051,1727,Kiluan Negeri
19052,1706,Kinciran
19053,1624,Kistang
19054,1665,Klaten
19055,1713,Klaten
19056,1728,Komering Agung
19057,1728,Komering Putih
19058,1729,Korpri Jaya
19059,1729,Korpri Raya
19060,1680,Kota Agung
19061,1705,Kota Agung
19062,1716,Kota Agung
19063,1644,Kota Alam
19064,1605,Kota Baru
19065,1655,Kota Baru
19066,1699,Kota Baru
19067,1730,Kota Batu
19068,1705,Kota Batu
19069,1731,Kota Batu
19070,1715,Kota Besi
19071,1732,Kota Dalam
19072,1733,Kota Dalam
19073,1734,Kota Gajah
19074,1734,Kota Gajah Timur
19075,1735,Kota Gapura
19076,1620,Kota Guring
19077,1688,Kota Jawa
19078,1736,Kota Jawa
19079,1737,Kota Jawa
19080,1738,Kota Jawa
19081,1723,Kota Karang
19082,1739,Kota Karang
19083,1739,Kota Karang Raya
19084,1606,Kota Napal
19085,1610,Kota Negara
19086,1610,Kota Negara Ilir
19087,1740,Kota Raman
19088,1667,Kota Sepang
19089,1641,Kotaway
19090,1735,Kotabumi Ilir
19091,1735,Kotabumi Pasar
19092,1735,Kotabumi Tengah
19093,1735,Kotabumi Tengah Barat
19094,1735,Kotabumi Udik
19095,1655,Kotabumi Way Kanan
19096,1604,Krawang Sari
19097,1633,Kresno Mulyo
19098,1716,Kresno Widodo
19099,1710,Kuala Sekampung
19100,1717,Kuala Teladas
19101,1737,Kubu Batu
19102,1741,Kubu Hitu
19103,1742,Kubu Liku Jaya
19104,1743,Kubu Perahu
19105,1647,Kubulangka
19106,1620,Kunjir
19107,1666,Kunyaian
19108,1664,Kunyayan
19109,1744,Kupang Kota
19110,1744,Kupang Raya
19111,1744,Kupang Teba
19112,1665,Kuripan
19113,1605,Kuripan
19114,1705,Kuripan
19115,1725,Kuripan
19116,1723,Kuripan
19117,1745,Kuripan
19118,1673,Kurungan Nyawa
19119,1705,Kusa
19120,1746,Kuta Dalom
19121,1747,Kuta Waringin
19122,1647,Kutakakhang
19123,1673,Kutoarjo
19124,1748,Kutowinangun
19125,1700,Laay
19126,1749,Labuhan
19127,1602,Labuhan Baru
19128,1602,Labuhan Batin
19129,1750,Labuhan Dalam
19130,1696,Labuhan Jaya
19131,1602,Labuhan Makmur
19132,1596,Labuhan Mandi
19133,1672,Labuhan Maringgai
19134,1602,Labuhan Mulya
19135,1602,Labuhan Permai
19136,1714,Labuhan Ratu
19137,1751,Labuhan Ratu
19138,1667,Labuhan Ratu
19139,1643,Labuhan Ratu Baru
19140,1643,Labuhan Ratu Danau
19141,1643,Labuhan Ratu I
19142,1643,Labuhan Ratu Ii
19143,1751,Labuhan Ratu Iii
19144,1751,Labuhan Ratu Iv
19145,1751,Labuhan Ratu Ix
19146,1680,Labuhan Ratu Kampung
19147,1680,Labuhan Ratu Pasar
19148,1667,Labuhan Ratu Raya
19149,1751,Labuhan Ratu V
19150,1751,Labuhan Ratu Vi
19151,1751,Labuhan Ratu Vii
19152,1751,Labuhan Ratu Viii
19153,1664,Lakaran
19154,1746,Landbaw
19155,1595,Langkapura
19156,1595,Langkapura Baru
19157,1691,Lebak Peniangan
19158,1652,Lebuh Dalam
19159,1752,Lebung Lawe
19160,1681,Lebung Nala
19161,1675,Lebung Sari
19162,1681,Legundi
19163,1753,Lehan
19164,1634,Lematang
19165,1683,Lembasung
19166,1754,Lemong
19167,1755,Lempuyang Bandar
19168,1756,Lengkukai
19169,1624,Lepang Besar
19170,1757,Lepang Tengah
19171,1726,Lesung Bhakti Jaya
19172,1758,Liman Benawi
19173,1671,Lingga Pura
19174,1759,Lintik
19175,1623,Lombok
19176,1623,Lombok Selatan
19177,1623,Lombok Timur
19178,1742,Luas
19179,1626,Lubuk Rukam
19180,1687,Lugusari
19181,1608,Lumbirejo
19182,1737,Mada Jaya
19183,1691,Madang Jaya
19184,1719,Madaraya
19185,1653,Madokoro Baru
19186,1653,Madukoro
19187,1613,Maja
19188,1662,Maja
19189,1666,Maja
19190,1760,Makarti
19191,1761,Makartitama
19192,1724,Malangsari
19193,1754,Malaya
19194,1604,Mandah
19195,1710,Mandala Sari
19196,1698,Mandala Sari
19197,1759,Mandiri Sejati
19198,1762,Manggarai
19199,1763,Marang
19200,1635,Marga Agung
19201,1642,Marga Batin
19202,1710,Marga Jasa
19203,1764,Marga Jaya
19204,1689,Marga Jaya
19205,1637,Marga Jaya
19206,1688,Marga Jaya
19207,1640,Marga Jaya
19208,1765,Marga Jaya Indah
19209,1635,Marga Kaya
19210,1651,Marga Kencana
19211,1756,Marga Mulya
19212,1753,Marga Mulya
19213,1766,Marga Sari
19214,1613,Margacatur
19215,1767,Margakaya
19216,1710,Margasari
19217,1672,Margasari
19218,1637,Margasari
19219,1602,Margo Bhakti
19220,1760,Margo Dadi
19221,1766,Margo Dadi
19222,1768,Margo Jadi
19223,1768,Margo Jaya
19224,1635,Margo Lestari
19225,1616,Margo Makmur
19226,1766,Margo Mulya
19227,1635,Margo Mulyo
19228,1716,Margo Mulyo
19229,1768,Margo Mulyo
19230,1760,Margo Mulyo
19231,1616,Margo Rahayu
19232,1653,Margo Rejo
19233,1716,Margo Rejo
19234,1635,Margodadi
19235,1701,Margodadi
19236,1733,Margodadi
19237,1633,Margodadi
19238,1769,Margodadi
19239,1682,Margomulyo
19240,1635,Margorejo
19241,1605,Margorejo
19242,1769,Margorejo
19243,1719,Margosari
19244,1637,Margototo
19245,1701,Margoyoso
19246,1672,Maringgai
19247,1601,Martanda
19248,1713,Mataram
19249,1698,Mataram Baru
19250,1721,Mataram Ilir
19251,1636,Mataram Jaya
19252,1636,Mataram Udik
19253,1619,Medasari
19254,1761,Mekar Asri
19255,1770,Mekar Asri
19256,1671,Mekar Harjo
19257,1639,Mekar Indah Jaya
19258,1675,Mekar Jaya
19259,1771,Mekar Jaya
19260,1772,Mekar Jaya
19261,1684,Mekar Jaya
19262,1773,Mekar Jaya
19263,1774,Mekar Jaya
19264,1631,Mekar Jaya
19265,1775,Mekar Jaya
19266,1776,Mekar Jaya
19267,1617,Mekar Jaya
19268,1642,Mekar Karya
19269,1621,Mekar Mukti
19270,1663,Mekar Mulya
19271,1621,Mekar Mulya
19272,1678,Mekar Sari
19273,1777,Mekar Sari
19274,1764,Mekar Sari
19275,1621,Mekar Sari
19276,1714,Mekar Sari
19277,1617,Mekar Sari
19278,1726,Mekar Sari Jaya
19279,1777,Melungun Ratu
19280,1646,Menanga Jaya
19281,1646,Menanga Siamang
19282,1778,Mengandung Sari
19283,1652,Menggala
19284,1649,Menggala
19285,1779,Menggala Kota
19286,1779,Menggala Selatan
19287,1779,Menggala Tengah
19288,1700,Menyancang
19289,1604,Merak Batin
19290,1613,Merak Belatung
19291,1684,Merambung
19292,1756,Merbau
19293,1675,Merbau Mataram
19294,1628,Mercu Buana
19295,1761,Mesir Dwi Jaya
19296,1776,Mesir Ilir
19297,1776,Mesir Udik
19298,1603,Metro
19299,1605,Mojokerto
19300,1780,Mojopahit
19301,1781,Moris Jaya
19302,1782,Muara Aman
19303,1768,Muara Asri
19304,1783,Muara Baru
19305,1702,Muara Dua
19306,1720,Muara Dua
19307,1679,Muara Dua Ulu Belu
19308,1672,Muara Gading Mas
19309,1784,Muara Jaya
19310,1783,Muara Jaya I
19311,1783,Muara Jaya Ii
19312,1768,Muara Mas
19313,1604,Muara Putih
19314,1785,Muara Tembulih
19315,1617,Muara Tenang
19316,1617,Muara Tenang Timur
19317,1618,Muji Rahayu
19318,1617,Mukti Jaya
19319,1786,Mukti Karya
19320,1644,Mulang Maya
19321,1585,Paniban Baru
19322,1583,Pasar Singkut
19323,1583,Payo Lebar
19324,1585,Pekan Gedang
19325,1584,Pematang Pauh
19326,1583,Perdamaian
19327,1587,Pulau Tengah
19328,1585,Raden Anom
19329,1587,Rantau Kermas
19330,1585,Rantau Panjang
19331,1584,Rantau Suli
19332,1587,Renah Alai
19333,1587,Renah Pelaan
19334,1583,Sendang Sari
19335,1583,Siliwangi
19336,1585,Simpang Narso
19337,1583,Simpang Nibung
19338,1584,Simpang Talang Tembago
19339,1586,Suka Damai
19340,1585,Sungai Keradak
19341,1583,Sungaibenteng
19342,1583,Sungaigedang
19343,1584,Talang Tembago
19344,1584,Tanjung Alam
19345,1584,Tanjung Benuang
19346,1584,Tanjung Mudo
19347,1586,Temalang
19348,1787,Satu Ilir
19349,1788,Satu Ulu
19350,1789,Sepuluh Ilir
19351,1789,Sebelas Ilir
19352,1790,Sebelas Ulu
19353,1790,Dua-Belas Ulu
19354,1791,Tiga-Belas Ilir
19355,1790,Tiga-Belas Ulu
19356,1791,Empat-Belas Ilir
19357,1790,Empat-Belas Ulu
19358,1791,Lima-Belas Ilir
19359,1792,Lima-Belas Ulu
19360,1791,Enam-Belas Ilir
19361,1790,Enam-Belas Ulu
19362,1791,Tujuh-Belas Ilir
19363,1791,Delapan-Belas Ilir
19364,1793,Sembilan-Belas Ilir
19365,1787,Dua Ilir
19366,1788,Dua Ulu
19367,1791,Dua-Puluh Ilir Satu
19368,1794,Dua-Puluh Ilir Dua
19369,1791,Dua-Puluh Ilir Tiga
19370,1791,Dua-Puluh Ilir Empat
19371,1793,Dua-Puluh-Dua Ilir
19372,1793,Dua-Puluh-Tiga Ilir
19373,1793,Dua-Puluh-Empat Ilir
19374,1793,Dua-Puluh-Enam Ilir
19375,1795,Dua-Puluh-Enam Ilir Satu
19376,1796,Dua-Puluh-Tujuh Ilir
19377,1796,Dua-Puluh-Delapan Ilir
19378,1796,Dua-Puluh-Sembilan Ilir
19379,1787,Tiga Ilir
19380,1788,Tiga Empat Ulu
19381,1796,Tiga-Puluh Ilir
19382,1796,Tiga-Puluh-Dua Ilir
19383,1796,Tiga-Puluh-Lima Ilir
19384,1797,Tiga-Puluh-Enam Ilir
19385,1787,Lima Ilir
19386,1788,Lima Ulu
19387,1788,Tujuh Ulu
19388,1789,Delapan Ilir
19389,1792,Delapan Ulu
19390,1792,Sembilan Sepuluh Ulu
19391,1789,Sembilan Ilir
19392,1798,Guru Agung
19393,1799,Adil Makmur
19394,1800,Adu Manis
19395,1801,Agung Jati
19396,1802,Agung Lawangan
19397,1803,Air Alun
19398,1804,Air Asam
19399,1805,Air Balui
19400,1806,Air Baru
19401,1807,Air Baru
19402,1808,Air Batu
19403,1809,Air Beliti
19404,1810,Air Bening
19405,1811,Air Cekdam
19406,1812,Air Dingin Baru
19407,1812,Air Dingin Lama
19408,1811,Air Enau
19409,1813,Air Gading
19410,1814,Air Gading
19411,1815,Air Itam
19412,1805,Air Itam
19413,1816,Air Itam
19414,1816,Air Itam Timur
19415,1817,Air Kandis
19416,1818,Air Kati
19417,1819,Air Kelian
19418,1820,Air Kelinsar
19419,1821,Air Keruh
19420,1822,Air Kumbang Bakti
19421,1823,Air Kuti
19422,1824,Air Lesing
19423,1811,Air Limau
19424,1825,Air Lingkar
19425,1826,Air Lintang
19426,1827,Air Mayam
19427,1828,Air Paoh
19428,1829,Air Pedara
19429,1830,Air Puar
19430,1831,Air Putih Ilir
19431,1831,Air Putih Ulu
19432,1829,Air Rumbai
19433,1832,Air Rupik
19434,1824,Air Satan
19435,1833,Air Senggeris
19436,1811,Air Talas
19437,1818,Air Teman
19438,1834,Air Wall
19439,1835,Alai
19440,1835,Alai Selatan
19441,1836,Alun Dua
19442,1837,Alun Dua
19443,1838,Aman Jaya
19444,1839,Anak Petai
19445,1840,Anugerah Kemu
19446,1841,Anyar
19447,1842,Anyar
19448,1843,Anyar
19449,1844,Arahan
19450,1845,Aremantai
19451,1846,Argomulyo
19452,1847,Aringin
19453,1794,Ario Kemuning
19454,1841,Arisan Buntal
19455,1848,Arisan Deras
19456,1849,Arisan Gading
19457,1850,Arisan Jaya
19458,1851,Arisan Musi
19459,1851,Arisan Musi Timur
19460,1852,Aromantai
19461,1840,Aromantai
19462,1853,Atar Balam
19463,1854,Atung Bungsu
19464,1804,Aur
19465,1811,Aur Duri
19466,1855,Aur Gading
19467,1856,Aurstanding
19468,1857,Awal Terusan
19469,1858,B. Srikaton
19470,1859,Babat
19471,1860,Babat
19472,1861,Babat
19473,1816,Babat
19474,1862,Babat Banyuasin
19475,1863,Babat Lama
19476,1862,Babat Ramba Jaya
19477,1864,Babatan
19478,1830,Babatan
19479,1865,Babatan
19480,1866,Babatan Baru
19481,1856,Babatan Saudagar
19482,1867,Baguskuning
19483,1868,Bailangu
19484,1869,Bakung
19485,1868,Balai Agung
19486,1799,Balam Jeruju
19487,1803,Balayan
19488,1870,Balian
19489,1870,Balian Makmur
19490,1868,Baliangu Timur
19491,1809,Bamasco
19492,1871,Banbanrejo
19493,1872,Bandar
19494,1873,Bandar
19495,1834,Bandar Agung
19496,1874,Bandar Agung
19497,1875,Bandar Agung
19498,1827,Bandar Agung
19499,1832,Bandar Agung Ranau
19500,1852,Bandar Aji
19501,1876,Bandar Aji
19502,1836,Bandar Alam Baru
19503,1803,Bandar Alam Lama
19504,1877,Bandar Jaya
19505,1878,Bandar Jaya
19506,1874,Bandar Jaya
19507,1866,Bandar Jaya
19508,1868,Bandar Jaya
19509,1879,Bandar Jaya
19510,1862,Bandar Tenggulang
19511,1880,Banding Agung
19512,1832,Banding Agung
19513,1841,Banding Anyar
19514,1881,Bandu Agung
19515,1825,Bandung Agung
19516,1882,Bandung Kanan
19517,1883,Bandung Kiri
19518,1883,Bandung Ujung
19519,1884,Bangke
19520,1885,Bangkit Jaya
19521,1886,Bangsa Negara
19522,1887,Bangsal
19523,1831,Bangun Harja
19524,1888,Bangun Harjo
19525,1889,Bangun Jaya
19526,1890,Bangun Jaya
19527,1837,Bangun Jaya
19528,1891,Bangun Rejo
19529,1892,Bangun Rejo
19530,1837,Bangun Rejo
19531,1893,Bangun Sari
19532,1894,Bangun Sari
19533,1861,Bangun Sari
19534,1895,Bangun Sari
19535,1896,Banjar Agung
19536,1897,Banjar Negara
19537,1846,Banjar Rejo
19538,1844,Banjar Sari
19539,1898,Banjar Sari
19540,1899,Banjarsari
19541,1809,Banpres
19542,1879,Bantan
19543,1879,Bantan Pelita
19544,1900,Bantunan
19545,1834,Banu Ayu
19546,1901,Banu Ayu
19547,1879,Banu Ayu
19548,1879,Banu Mas
19549,1902,Banuayu
19550,1878,Banyu Biru
19551,1903,Banyu Mas
19552,1895,Banyu Urip
19553,1888,Banyumas Asri
19554,1904,Baru
19555,1885,Baru Jaya
19556,1821,Baru Rambang
19557,1905,Besemah Serasan
19558,1899,Batanghari
19559,1906,Batay
19560,1907,Battu Winangun
19561,1857,Batu Ampar
19562,1865,Batu Ampar
19563,1857,Batu Ampar Baru
19564,1908,Batu Bandung
19565,1909,Batu Belang 2
19566,1909,Batu Belang Jaya
19567,1820,Batu Bidung
19568,1875,Batu Cawang
19569,1910,Batu Gajah
19570,1910,Batu Gajah Baru
19571,1911,Batu Galang
19572,1912,Batu Gane
19573,1911,Batu Jungul
19574,1810,Batu Kucing
19575,1813,Batu Kuning
19576,1820,Batu Lintang
19577,1907,Batu Marta I
19578,1907,Batu Marta Ii
19579,1880,Batu Marta Vi
19580,1880,Batu Marta X
19581,1892,Batu Mas
19582,1913,Batu Niding
19583,1855,Batu Pance
19584,1813,Batu Putih
19585,1907,Batu Raden
19586,1902,Batu Raja
19587,1855,Batu Raja Baru
19588,1914,Batu Raja Bungin
19589,1855,Batu Raja Lama
19590,1915,Batu Rancing
19591,1825,Batu Rusa
19592,1916,Batu Surau
19593,1863,Batu Urip
19594,1917,Batu Urip
19595,1823,Batu Urip Taba
19596,1815,Batun Baru
19597,1828,Baturaja Lama
19598,1828,Baturaja Permai
19599,1918,Bawang Tikar
19600,1875,Bayau
19601,1836,Bayur Tengah
19602,1899,Bedegung
19603,1919,Bedegung
19604,1920,Bedeng Blambangan
19605,1921,Bedeng Tiga
19606,1922,Bedilan
19607,1923,Belalau I
19608,1923,Belalau Ii
19609,1924,Belambangan
19610,1920,Belambangan
19611,1925,Belandang
19612,1810,Belani
19613,1857,Belanti
19614,1926,Belanti
19615,1834,Belatung
19616,1927,Belimbing
19617,1928,Belimbing
19618,1911,Belimbing
19619,1928,Belimbing Jaya
19620,1929,Beliti Jaya
19621,1930,Benakat Minyak
19622,1931,Benawa
19623,1896,Bendi
19624,1833,Bengkuang
19625,1932,Benteng
19626,1900,Benua Raja
19627,1930,Benuang
19628,1888,Berasan Mulya
19629,1803,Berasang
19630,1933,Beringin
19631,1804,Beringin
19632,1934,Beringin Dalam
19633,1901,Beringin Janggut
19634,1935,Beringin Jaya
19635,1910,Beringin Jaya
19636,1837,Beringin Jaya
19637,1810,Beringin Makmur I
19638,1810,Beringin Sakti
19639,1901,Beriningin Jaya
19640,1857,Berkat
19641,1861,Beruge
19642,1930,Beruge Darat
19643,1875,Beruge Ilir
19644,1849,Beti
19645,1936,Betung
19646,1937,Betung
19647,1938,Betung
19648,1800,Betung
19649,1939,Betung
19650,1939,Betung Barat
19651,1940,Betung I
19652,1940,Betung Ii
19653,1939,Betung Selatan
19654,1800,Betung Timur
19655,1847,Biaro Baru
19656,1847,Biaro Lama
19657,1880,Bina Amarta
19658,1935,Bina Karsa
19659,1847,Bina Karya
